<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Iran.China.Clay,20091221,4740.00,4740.00,4735.00,4607.00,22431900,4735,5,D,4580.00,4735.00
Iran.China.Clay,20091216,4799.00,4799.00,4550.00,4580.00,126819900,27700,9,D,4715.00,4550.00
Iran.China.Clay,20091215,4780.00,4780.00,4770.00,4715.00,13369100,2800,3,D,4708.00,4770.00
Iran.China.Clay,20091214,4799.00,4799.00,4799.00,4708.00,1986786,414,2,D,4707.00,4799.00
Iran.China.Clay,20091213,4800.00,4800.00,4800.00,4707.00,480000,100,1,D,4707.00,4800.00
Iran.China.Clay,20091209,4833.00,4833.00,4833.00,4707.00,31110021,6437,1,D,4670.00,4833.00
Iran.China.Clay,20091207,4509.00,4509.00,4509.00,4670.00,1803600,400,1,D,4672.00,4509.00
Iran.China.Clay,20091201,4531.00,4531.00,4531.00,4672.00,17929167,3957,1,D,4695.00,4531.00
Iran.China.Clay,20091130,4759.00,4759.00,4599.00,4695.00,240908887,51313,17,D,4599.00,4755.00
Iran.China.Clay,20091129,4599.00,4599.00,4599.00,4599.00,152088930,33070,13,D,4444.00,4599.00
Iran.China.Clay,20091125,4598.00,4598.00,4598.00,4444.00,459800,100,1,D,4443.00,4598.00
Iran.China.Clay,20091124,4597.00,4597.00,4597.00,4443.00,597610,130,1,D,4442.00,4597.00
Iran.China.Clay,20091123,4596.00,4596.00,4596.00,4442.00,459600,100,1,D,4441.00,4596.00
Iran.China.Clay,20091122,4585.00,4585.00,4585.00,4441.00,9170000,2000,1,D,4430.00,4585.00
Iran.China.Clay,20091121,4492.00,4492.00,4492.00,4430.00,73835004,16437,5,D,4341.00,4492.00
Iran.China.Clay,20091118,4488.00,4488.00,4488.00,4341.00,3590400,800,2,D,4337.00,4488.00
Iran.China.Clay,20091115,4433.00,4433.00,4433.00,4337.00,44330000,10000,2,D,4284.00,4433.00
Iran.China.Clay,20091110,4388.00,4388.00,4388.00,4284.00,36859200,8400,2,D,4240.00,4388.00
Iran.China.Clay,20091108,4348.00,4348.00,4348.00,4240.00,32462168,7466,2,D,4201.00,4348.00
Iran.China.Clay,20091107,4319.00,4319.00,4319.00,4201.00,23059141,5339,2,D,4173.00,4319.00
Iran.China.Clay,20091020,4283.00,4283.00,4283.00,4173.00,13277300,3100,1,D,4159.00,4283.00
Iran.China.Clay,20091019,4247.00,4247.00,4247.00,4159.00,33976000,8000,2,D,4124.00,4247.00
Iran.China.Clay,20091018,4202.00,4202.00,4202.00,4124.00,42020000,10000,2,D,4080.00,4202.00
Iran.China.Clay,20091012,4153.00,4153.00,4153.00,4080.00,45683000,11000,6,D,4033.00,4153.00
Iran.China.Clay,20091011,4033.00,4033.00,4033.00,4033.00,112924000,28000,8,D,3916.00,4033.00
Iran.China.Clay,20091006,4020.00,4020.00,4020.00,3916.00,12060000,3000,1,D,3903.00,4020.00
Iran.China.Clay,20091005,4011.00,4011.00,4011.00,3903.00,8022000,2000,1,D,3895.00,4011.00
Iran.China.Clay,20091003,4007.00,4007.00,4007.00,3895.00,4007000,1000,1,D,3891.00,4007.00
Iran.China.Clay,20090930,3932.00,3932.00,3932.00,3891.00,70776000,18000,8,D,3818.00,3932.00
Iran.China.Clay,20090928,3891.00,3891.00,3891.00,3818.00,38910000,10000,2,D,3778.00,3891.00
Iran.China.Clay,20090927,3890.00,3890.00,3890.00,3778.00,1050300,270,1,D,3777.00,3890.00
Iran.China.Clay,20090913,3886.00,3886.00,3886.00,3777.00,3415794,879,1,D,3773.00,3886.00
Iran.China.Clay,20090902,3855.00,3855.00,3855.00,3773.00,28897080,7496,7,D,3743.00,3855.00
Iran.China.Clay,20090901,3797.00,3797.00,3797.00,3743.00,54376837,14321,19,D,3687.00,3797.00
Iran.China.Clay,20090831,3789.00,3789.00,3789.00,3687.00,7578000,2000,3,D,3679.00,3789.00
Iran.China.Clay,20090829,3783.00,3783.00,3783.00,3679.00,5447520,1440,1,D,3673.00,3783.00
Iran.China.Clay,20090826,3753.00,3753.00,3753.00,3673.00,28211301,7517,13,D,3644.00,3753.00
Iran.China.Clay,20090825,3689.00,3690.00,3689.00,3644.00,59027000,16000,4,D,3583.00,3690.00
Iran.China.Clay,20090818,3514.00,3514.00,3514.00,3583.00,35140000,10000,1,D,3622.00,3514.00
Iran.China.Clay,20090816,3685.00,3685.00,3538.00,3622.00,27257274,7668,4,D,3647.00,3538.00
Iran.China.Clay,20090809,3675.00,3675.00,3675.00,3647.00,76072500,20700,7,D,3568.00,3675.00
Iran.China.Clay,20090808,3636.00,3636.00,3636.00,3568.00,36360000,10000,2,D,3531.00,3636.00
Iran.China.Clay,20090804,3599.00,3611.00,3599.00,3531.00,25245104,7000,4,D,3506.00,3611.00
Iran.China.Clay,20090704,3599.00,3599.00,3599.00,3506.00,3599000,1000,1,D,3503.00,3599.00
Iran.China.Clay,20090629,3599.00,3599.00,3599.00,3503.00,7198000,2000,1,D,3496.00,3599.00
Iran.China.Clay,20090616,3400.00,3400.00,3400.00,3496.00,3400000,1000,1,D,3500.00,3400.00
Iran.China.Clay,20090608,3500.00,3500.00,3500.00,3500.00,19950000,5700,1,D,3723.00,3500.00
Iran.China.Clay,20090509,4972.00,4990.00,4890.00,4973.00,214962804,43223,12,D,4845.00,4890.00
Iran.China.Clay,20090425,4843.00,4845.00,4843.00,4845.00,153807060,31748,10,D,4704.00,4845.00
Iran.China.Clay,20090414,4701.00,4704.00,4701.00,4704.00,163321192,34723,11,D,4567.00,4704.00
Iran.China.Clay,20090413,4702.00,4702.00,4702.00,4567.00,470200,100,1,D,4567.00,4702.00
Iran.China.Clay,20090405,4685.00,4685.00,4685.00,4567.00,16397500,3500,2,D,4550.00,4685.00
Iran.China.Clay,20090302,4419.00,4419.00,4419.00,4550.00,4419000,1000,1,D,4555.00,4419.00
Iran.China.Clay,20090228,4503.00,4503.00,4503.00,4555.00,78559338,17446,9,D,4642.00,4503.00
Iran.China.Clay,20090223,4779.00,4779.00,4779.00,4642.00,2389500,500,1,D,4640.00,4779.00
Iran.China.Clay,20090215,4773.00,4775.00,4773.00,4640.00,2950614,618,2,D,4637.00,4775.00
Iran.China.Clay,20090201,4505.00,4505.00,4505.00,4637.00,6050215,1343,1,D,4644.00,4505.00
Iran.China.Clay,20090119,4518.00,4527.00,4518.00,4644.00,12013326,2657,2,D,4657.00,4527.00
Iran.China.Clay,20090118,4527.00,4527.00,4527.00,4657.00,9054000,2000,1,D,4667.00,4527.00
Iran.China.Clay,20081215,4529.00,4529.00,4529.00,4667.00,1730078,382,1,D,4669.00,4529.00
Iran.China.Clay,20081122,4669.00,4669.00,4662.00,4669.00,4750711,1019,3,D,4669.00,4669.00
Iran.China.Clay,20081119,4700.00,4700.00,4669.00,4669.00,28246690,6010,2,D,4660.00,4669.00
Iran.China.Clay,20081117,4660.00,4660.00,4660.00,4660.00,130713000,28050,9,D,4525.00,4660.00
Iran.China.Clay,20081115,4650.00,4650.00,4525.00,4525.00,9642850,2074,3,D,4515.00,4525.00
Iran.China.Clay,20081112,4515.00,4515.00,4515.00,4515.00,170071020,37668,12,D,4654.00,4515.00
Iran.China.Clay,20081028,4539.00,4654.00,4539.00,4654.00,22741540,5010,4,D,4679.00,4654.00
Iran.China.Clay,20081027,4831.00,4831.00,4555.00,4679.00,67002460,14364,8,D,4695.00,4679.00
Iran.China.Clay,20081026,4710.00,4988.00,4601.00,4695.00,87216698,18575,11,D,4846.00,4695.00
Iran.China.Clay,20081021,4706.00,4846.00,4706.00,4846.00,4754460,1010,2,D,4851.00,4846.00
Iran.China.Clay,20081015,4707.00,4851.00,4707.00,4851.00,519210,110,2,D,4852.00,4851.00
Iran.China.Clay,20081014,4708.00,4852.00,4708.00,4852.00,519320,110,2,D,4853.00,4852.00
Iran.China.Clay,20081013,4709.00,4853.00,4709.00,4853.00,519430,110,2,D,4854.00,4853.00
Iran.China.Clay,20081012,4710.00,4854.00,4710.00,4854.00,519540,110,2,D,4855.00,4854.00
Iran.China.Clay,20081008,4711.00,4855.00,4711.00,4855.00,990750,210,3,D,4856.00,4855.00
Iran.China.Clay,20081007,4712.00,4856.00,4712.00,4856.00,519760,110,2,D,4857.00,4856.00
Iran.China.Clay,20081006,4717.00,4857.00,4717.00,4857.00,4765570,1010,2,D,4862.00,4857.00
Iran.China.Clay,20081005,4862.00,4862.00,4862.00,4862.00,180039860,37030,13,D,5012.00,4862.00
Iran.China.Clay,20081004,4893.00,5012.00,4893.00,5012.00,29408120,6010,5,D,5044.00,5012.00
Iran.China.Clay,20080917,5044.00,5044.00,5044.00,5044.00,50440,10,1,D,5199.00,5044.00
Iran.China.Clay,20080907,5048.00,5199.00,5048.00,5199.00,4686054,928,4,D,5204.00,5199.00
Iran.China.Clay,20080906,5051.00,5204.00,5051.00,5204.00,2577540,510,4,D,5207.00,5204.00
Iran.China.Clay,20080723,5057.00,5207.00,5057.00,5207.00,5311350,1050,4,D,5213.00,5207.00
Iran.China.Clay,20080709,5213.00,5213.00,5213.00,5213.00,521300,100,1,D,5374.00,5213.00
Iran.China.Clay,20080706,5213.00,5374.00,5213.00,5374.00,522910,100,2,D,5374.00,5374.00
Iran.China.Clay,20080623,5216.00,5374.00,5216.00,5374.00,3094668,593,4,D,5377.00,5374.00
Iran.China.Clay,20080614,5238.00,5377.00,5238.00,5377.00,20733394,3958,3,D,5400.00,5377.00
Iran.China.Clay,20080528,5239.00,5400.00,5239.00,5400.00,839850,160,4,D,5401.00,5400.00
Iran.China.Clay,20080526,5300.00,5858.00,5100.00,5401.00,58069184,10751,14,D,5570.00,5401.00
Iran.China.Clay,20080520,5698.00,5698.00,5518.00,5570.00,151301756,27182,6,D,5688.00,5570.00
Iran.China.Clay,20080519,5548.00,5688.00,5548.00,5688.00,27796880,5010,2,D,5719.00,5688.00
Iran.China.Clay,20080518,5608.00,5719.00,5608.00,5719.00,56137190,10010,3,D,5781.00,5719.00
Iran.China.Clay,20080514,5795.00,5900.00,5781.00,5781.00,7145350,1230,3,D,5780.00,5781.00
Iran.China.Clay,20080513,5798.00,5798.00,5700.00,5780.00,225493800,39010,12,D,5630.00,5780.00
Iran.China.Clay,20080512,5648.00,5648.00,5630.00,5630.00,141256300,25010,4,D,5484.00,5630.00
Iran.China.Clay,20080511,5501.00,5501.00,5484.00,5484.00,137579840,25010,7,D,5341.00,5484.00
Iran.China.Clay,20080505,5341.00,5341.00,5341.00,5341.00,153233290,28690,13,D,5237.00,5341.00
Iran.China.Clay,20080504,5315.00,5315.00,5237.00,5237.00,37252055,7009,6,D,5211.00,5237.00
Iran.China.Clay,20080503,5200.00,5304.00,5200.00,5211.00,21070510,3992,5,D,5200.00,5211.00
Iran.China.Clay,20080430,5200.00,5200.00,5200.00,5200.00,93600000,18000,4,D,4202.00,5200.00
Iran.China.Clay,20080414,4202.00,4202.00,4202.00,4202.00,117656000,28000,4,D,4120.00,4202.00
Iran.China.Clay,20080413,4143.00,4143.00,4120.00,4120.00,82901200,20010,5,D,4062.00,4120.00
Iran.China.Clay,20080318,4140.00,4140.00,4062.00,4062.00,4180620,1010,2,D,4059.00,4062.00
Iran.China.Clay,20080316,4136.00,4136.00,4059.00,4059.00,5417390,1310,2,D,4055.00,4059.00
Iran.China.Clay,20080310,4095.00,4095.00,4055.00,4055.00,57370550,14010,7,D,4015.00,4055.00
Iran.China.Clay,20080309,4088.00,4088.00,4015.00,4015.00,10452286,2557,2,D,4008.00,4015.00
Iran.China.Clay,20080305,4087.00,4087.00,4008.00,4008.00,1266180,310,2,D,4007.00,4008.00
Iran.China.Clay,20080304,4077.00,4077.00,4007.00,4007.00,12425996,3048,2,D,3998.00,4007.00
Iran.China.Clay,20080303,4000.00,4000.00,3998.00,3998.00,10839980,2710,2,D,3998.00,3998.00
Iran.China.Clay,20080301,4023.00,4023.00,3998.00,3998.00,77196940,19190,8,D,3945.00,3998.00
Iran.China.Clay,20080227,3995.00,3995.00,3945.00,3945.00,39989450,10010,3,D,3917.00,3945.00
Iran.China.Clay,20080226,3950.00,3950.00,3917.00,3917.00,59289170,15010,3,D,3878.00,3917.00
Iran.China.Clay,20080224,3953.00,3953.00,3878.00,3878.00,3280240,830,2,D,3876.00,3878.00
Iran.China.Clay,20080220,3906.00,3906.00,3876.00,3876.00,65882202,16867,6,D,3830.00,3876.00
Iran.China.Clay,20080219,3879.00,3879.00,3830.00,3830.00,38828300,10010,3,D,3803.00,3830.00
Iran.China.Clay,20080218,3819.00,3819.00,3803.00,3803.00,84056030,22010,8,D,3745.00,3803.00
Iran.China.Clay,20080217,3806.00,3806.00,3745.00,3745.00,19067450,5010,2,D,3732.00,3745.00
Iran.China.Clay,20080216,3770.00,3777.00,3732.00,3732.00,4516975200,1204450,4,D,3703.00,3732.00
Iran.China.Clay,20080209,3703.00,3703.00,3703.00,3703.00,3703000,1000,1,D,3703.00,3703.00
Iran.China.Clay,20080206,3661.00,3703.00,3661.00,3703.00,11996856,3276,4,D,3735.00,3703.00
Iran.China.Clay,20080204,3700.00,3735.00,3700.00,3735.00,2013150,544,3,D,3736.00,3735.00
Iran.China.Clay,20080203,3752.00,3752.00,3736.00,3736.00,81406984,21697,9,D,3679.00,3736.00
Iran.China.Clay,20080202,3752.00,3752.00,3679.00,3679.00,637110,170,3,D,3679.00,3679.00
Iran.China.Clay,20080130,3752.00,3752.00,3679.00,3679.00,411990,110,2,D,3679.00,3679.00
Iran.China.Clay,20080129,3679.00,3679.00,3679.00,3679.00,103379900,28100,8,D,3607.00,3679.00
Iran.China.Clay,20080121,3670.00,3670.00,3607.00,3607.00,9578070,2610,4,D,3601.00,3607.00
Iran.China.Clay,20080120,3670.00,3670.00,3601.00,3601.00,3522510,960,3,D,3599.00,3601.00
Iran.China.Clay,20080115,3601.00,3601.00,3599.00,3599.00,98339689,27309,10,D,3531.00,3599.00
Iran.China.Clay,20080114,3531.00,3531.00,3531.00,3531.00,98868000,28000,6,D,3462.00,3531.00
Iran.China.Clay,20080113,3462.00,3462.00,3462.00,3462.00,110784000,32000,6,D,3395.00,3462.00
Iran.China.Clay,20080112,3460.00,3460.00,3395.00,3395.00,3320950,960,2,D,3393.00,3395.00
Iran.China.Clay,20080109,3393.00,3393.00,3393.00,3393.00,95004000,28000,4,D,3327.00,3393.00
Iran.China.Clay,20080108,3369.00,3369.00,3327.00,3327.00,33723270,10010,4,D,3303.00,3327.00
Iran.China.Clay,20080105,3303.00,3303.00,3303.00,3303.00,92484000,28000,3,D,3239.00,3303.00
Iran.China.Clay,20071226,3301.00,3301.00,3239.00,3239.00,3333390,1010,2,D,3237.00,3239.00
Iran.China.Clay,20071217,3237.00,3237.00,3237.00,3237.00,100181913,30949,9,D,3174.00,3237.00
Iran.China.Clay,20071216,3198.00,3198.00,3174.00,3174.00,54397740,17010,5,D,3136.00,3174.00
Iran.China.Clay,20071215,3140.00,3140.00,3100.00,3136.00,36096360,11510,4,D,2727.00,3136.00
Iran.China.Clay,20071202,2779.00,2779.00,2727.00,2727.00,2806270,1010,2,D,2725.00,2727.00
Iran.China.Clay,20071201,2748.00,2748.00,2725.00,2725.00,43995250,16010,3,D,2695.00,2725.00
Iran.China.Clay,20071128,2706.00,2706.00,2695.00,2695.00,59929672,22147,8,D,2653.00,2695.00
Iran.China.Clay,20071127,2653.00,2653.00,2653.00,2653.00,2456678,926,1,D,2653.00,2653.00
Iran.China.Clay,20071126,2653.00,2653.00,2653.00,2653.00,2653000,1000,2,D,2653.00,2653.00
Iran.China.Clay,20071125,2653.00,2653.00,2653.00,2653.00,1326500,500,1,D,2653.00,2653.00
Iran.China.Clay,20071124,2694.00,2697.00,2653.00,2653.00,12425623,4609,5,D,2645.00,2653.00
Iran.China.Clay,20071121,2642.00,2694.00,2642.00,2645.00,4146710,1540,5,D,2642.00,2645.00
Iran.China.Clay,20071119,2592.00,2642.00,2592.00,2642.00,2618420,1010,2,D,2644.00,2642.00
Iran.China.Clay,20071118,2596.00,2644.00,2596.00,2644.00,5218440,2010,3,D,2648.00,2644.00
Iran.China.Clay,20071117,2611.00,2648.00,2611.00,2648.00,22478469,8609,3,D,2664.00,2648.00
Iran.China.Clay,20071114,2612.00,2664.00,2612.00,2664.00,1332640,510,2,D,2665.00,2664.00
Iran.China.Clay,20071104,2693.00,2693.00,2665.00,2665.00,4066150,1510,2,D,2663.00,2665.00
Iran.China.Clay,20071031,2681.00,2694.00,2663.00,2663.00,8877730,3310,4,D,2660.00,2663.00
Iran.China.Clay,20071028,2688.00,2688.00,2660.00,2660.00,33626600,12510,3,D,2637.00,2660.00
Iran.China.Clay,20071024,2652.00,2652.00,2636.00,2637.00,1699751170,644810,3,D,2636.00,2637.00
Iran.China.Clay,20070808,2600.00,2636.00,2600.00,2636.00,5226360,2010,3,D,2639.00,2636.00
Iran.China.Clay,20070725,2604.00,2639.00,2604.00,2639.00,5234390,2010,2,D,2642.00,2639.00
Iran.China.Clay,20070723,2683.00,2683.00,2631.00,2642.00,21386420,8010,3,D,2631.00,2642.00
Iran.China.Clay,20070718,2672.00,2672.00,2631.00,2631.00,16058310,6010,2,D,2620.00,2631.00
Iran.China.Clay,20070717,2653.00,2653.00,2620.00,2620.00,26556200,10010,3,D,2601.00,2620.00
Iran.China.Clay,20070709,2601.00,2601.00,2601.00,2601.00,5948487,2287,1,D,2601.00,2601.00
Iran.China.Clay,20070527,2601.00,2601.00,2601.00,2601.00,2601000,1000,1,D,3301.00,2601.00
Iran.China.Clay,20070506,3301.00,3301.00,3301.00,3301.00,3301000,1000,1,D,5200.00,3301.00
Iran.China.Clay,20070417,5199.00,5200.00,5199.00,5200.00,9451792,1818,4,D,5200.00,5200.00
Iran.China.Clay,20070415,5200.00,5200.00,5200.00,5200.00,10400000,2000,1,D,4006.00,5200.00
Iran.China.Clay,20060829,3946.00,4006.00,3946.00,4006.00,15824060,4010,2,D,4026.00,4006.00
Iran.China.Clay,20060819,4026.00,4027.00,4026.00,4026.00,54198560,13460,8,D,4027.00,4026.00
Iran.China.Clay,20060801,3967.00,4027.00,3967.00,4027.00,15908270,4010,3,D,4047.00,4027.00
Iran.China.Clay,20060726,4120.00,4120.00,4047.00,4047.00,6150430,1493,3,D,4040.00,4047.00
Iran.China.Clay,20060724,4119.00,4119.00,4040.00,4040.00,1605620,390,2,D,4039.00,4040.00
Iran.China.Clay,20060722,4082.00,4082.00,4039.00,4039.00,32214714,7892,7,D,4002.00,4039.00
Iran.China.Clay,20060702,4002.00,4002.00,4002.00,4002.00,18825408,4704,1,D,4002.00,4002.00
Iran.China.Clay,20060626,4010.00,4010.00,4002.00,4002.00,400920,100,2,D,4002.00,4002.00
Iran.China.Clay,20060624,4010.00,4010.00,4002.00,4002.00,4852020,1210,2,D,4002.00,4002.00
Iran.China.Clay,20060614,4010.00,4010.00,4002.00,4002.00,240520,60,2,D,4002.00,4002.00
Iran.China.Clay,20060607,4002.00,4002.00,4002.00,4002.00,4002000,1000,1,D,5197.00,4002.00
Iran.China.Clay,20060409,5200.00,5200.00,5195.00,5197.00,175636310,33790,10,D,5199.00,5197.00
Iran.China.Clay,20060318,5198.00,5200.00,5198.00,5199.00,61661550,11858,7,D,5423.00,5199.00
Iran.China.Clay,20060115,5308.00,5423.00,5308.00,5423.00,585030,110,2,D,5424.00,5423.00
Iran.China.Clay,20060103,5420.00,5424.00,5420.00,5424.00,325240,60,2,D,5425.00,5424.00
Iran.China.Clay,20051227,5423.00,5425.00,5423.00,5425.00,596550,110,2,D,5426.00,5425.00
Iran.China.Clay,20051002,5426.00,5426.00,5426.00,5426.00,2713000,500,1,D,5427.00,5426.00
Iran.China.Clay,20050618,5311.00,5556.00,5311.00,5427.00,57041770,10510,5,D,5556.00,5427.00
Iran.China.Clay,20050529,5311.00,5556.00,5311.00,5556.00,10677560,2010,2,D,5590.00,5556.00
Iran.China.Clay,20050508,5591.00,6000.00,5590.00,5590.00,84242267900,14040515,5,D,5590.00,5590.00
Iran.China.Clay,20050507,5590.00,5590.00,5590.00,5590.00,2795000,500,1,D,5591.00,5590.00
Iran.China.Clay,20050423,5591.00,5591.00,5591.00,5591.00,2795500,500,1,D,5885.00,5591.00
Iran.China.Clay,20050416,5885.00,5885.00,5885.00,5885.00,2942500,500,1,D,6194.00,5885.00
Iran.China.Clay,20050413,6194.00,6194.00,6194.00,6194.00,3097000,500,1,D,6520.00,6194.00
Iran.China.Clay,20050214,6520.00,6520.00,6520.00,6520.00,3260000,500,2,D,6520.00,6520.00
Iran.China.Clay,20040925,6219.00,6545.00,6219.00,6520.00,13362270692,2041662,8,D,6546.00,6520.00
Iran.China.Clay,20040817,6316.00,6648.00,6316.00,6546.00,70651380,10880,10,D,6648.00,6546.00
Iran.China.Clay,20040727,6648.00,6648.00,6648.00,6648.00,2898528,436,2,D,6648.00,6648.00
Iran.China.Clay,20040717,6648.00,6648.00,6648.00,6648.00,3031488,456,1,D,8994.00,6648.00
Iran.China.Clay,20040505,8546.00,8994.00,8546.00,8994.00,8555082940,1001010,3,D,8995.00,8994.00
Iran.China.Clay,20040503,8547.00,8995.00,8547.00,8995.00,8555995000,1001000,2,D,8996.00,8995.00
Iran.China.Clay,20040427,8996.00,8996.00,8996.00,8996.00,4498000,500,1,D,8996.00,8996.00
Iran.China.Clay,20040417,8996.00,8996.00,8996.00,8996.00,389589772,43307,7,D,9469.00,8996.00
Iran.China.Clay,20040410,9469.00,9469.00,9469.00,9469.00,946900,100,1,D,10435.00,9469.00
Iran.China.Clay,20040118,9917.00,10435.00,9917.00,10435.00,600200,60,2,D,10438.00,10435.00
Iran.China.Clay,20040111,9933.00,10438.00,9933.00,10438.00,4067647,409,2,D,10455.00,10438.00
Iran.China.Clay,20031223,10250.00,10455.00,10250.00,10455.00,49550550,4834,2,D,10585.00,10455.00
Iran.China.Clay,20031221,10590.00,10590.00,10585.00,10585.00,7561210,714,2,D,10585.00,10585.00
Iran.China.Clay,20031216,10700.00,10700.00,10250.00,10585.00,33732850,3286,5,D,10700.00,10585.00
Iran.China.Clay,20031215,10700.00,10700.00,10700.00,10700.00,10742800,1004,2,D,10700.00,10700.00
Iran.China.Clay,20031206,10700.00,10700.00,10700.00,10700.00,55105000,5150,2,D,11239.00,10700.00
Iran.China.Clay,20031202,11239.00,11239.00,11239.00,11239.00,168585000,15000,4,D,11830.00,11239.00
Iran.China.Clay,20031201,11830.00,11830.00,11830.00,11830.00,177450000,15000,6,D,12452.00,11830.00
Iran.China.Clay,20031130,12452.00,12452.00,12452.00,12452.00,186780000,15000,8,D,13107.00,12452.00
Iran.China.Clay,20031111,13107.00,13107.00,13107.00,13107.00,52428000,4000,1,D,13799.00,13107.00
Iran.China.Clay,20030818,13799.00,13799.00,13799.00,13799.00,6899500,500,1,D,14015.00,13799.00
Iran.China.Clay,20030809,13899.00,14016.00,13899.00,14015.00,195354316,13963,14,D,14753.00,14015.00
Iran.China.Clay,20030727,14753.00,14753.00,14753.00,14753.00,10386112,704,1,D,14760.00,14753.00
Iran.China.Clay,20030723,14760.00,14760.00,14760.00,14760.00,159408000,10800,4,D,14800.00,14760.00
Iran.China.Clay,20030707,14800.00,14800.00,14800.00,14800.00,39294000,2655,1,D,14800.00,14800.00
Iran.China.Clay,20030706,14800.00,14800.00,14800.00,14800.00,148000000,10000,1,D,15300.00,14800.00
Iran.China.Clay,20030527,15474.00,15474.00,15300.00,15300.00,222723500,14418,14,D,15471.00,15300.00
Iran.China.Clay,20030526,15471.00,15471.00,15471.00,15471.00,4641300,300,2,D,15444.00,15471.00
Iran.China.Clay,20030524,15444.00,15444.00,15444.00,15444.00,1544400,100,1,D,15436.00,15444.00
Iran.China.Clay,20030521,15436.00,15436.00,15436.00,15436.00,10033400,650,1,D,15435.00,15436.00
Iran.China.Clay,20030514,15434.00,15435.00,15433.00,15435.00,166658218,10798,9,D,15435.00,15435.00
Iran.China.Clay,20030512,15435.00,15435.00,15435.00,15435.00,6544440,424,2,D,15435.00,15435.00
Iran.China.Clay,20030511,15435.00,15435.00,15435.00,15435.00,107334990,6954,4,D,14700.00,15435.00
Iran.China.Clay,20030510,14700.00,14700.00,14700.00,14700.00,22050000,1500,1,D,14000.00,14700.00
Iran.China.Clay,20030428,14000.00,14000.00,14000.00,14000.00,14840000,1060,1,D,14000.00,14000.00
Iran.China.Clay,20030415,14000.00,14000.00,14000.00,14000.00,10360000,740,3,D,14000.00,14000.00
Iran.China.Clay,20030319,14000.00,14000.00,14000.00,14000.00,92596000,6614,5,D,14000.00,14000.00
Iran.China.Clay,20030318,14000.00,14000.00,14000.00,14000.00,42000000,3000,2,D,14300.00,14000.00
Iran.China.Clay,20030311,14300.00,14300.00,14300.00,14300.00,14300000,1000,1,D,14700.00,14300.00
Iran.China.Clay,20030224,14700.00,14700.00,14700.00,14700.00,90155100,6133,1,D,14700.00,14700.00
Iran.China.Clay,20030222,14700.00,14700.00,14700.00,14700.00,25872000,1760,4,D,14999.00,14700.00
Iran.China.Clay,20030218,14990.00,14999.00,14990.00,14999.00,15883410,1059,2,D,15000.00,14999.00
Iran.China.Clay,20030204,15000.00,15000.00,15000.00,15000.00,15000000,1000,1,D,15550.00,15000.00
Iran.China.Clay,20030203,15650.00,15650.00,15550.00,15550.00,112787500,7250,5,D,15700.00,15550.00
Iran.China.Clay,20030202,15700.00,15700.00,15700.00,15700.00,26690000,1700,1,D,15750.00,15700.00
Iran.China.Clay,20030128,15750.00,15750.00,15750.00,15750.00,31500000,2000,1,D,15780.00,15750.00
Iran.China.Clay,20030126,15790.00,15790.00,15780.00,15780.00,18946000,1200,2,D,15800.00,15780.00
Iran.China.Clay,20030125,15800.00,15800.00,15800.00,15800.00,18960000,1200,2,D,15800.00,15800.00
Iran.China.Clay,20030121,15800.00,15800.00,15800.00,15800.00,47874000,3030,4,D,15900.00,15800.00
Iran.China.Clay,20030120,15900.00,15900.00,15900.00,15900.00,13912500,875,1,D,16000.00,15900.00
Iran.China.Clay,20030113,16000.00,16000.00,16000.00,16000.00,33600000,2100,2,D,16000.00,16000.00
Iran.China.Clay,20030111,16000.00,16000.00,16000.00,16000.00,110720000,6920,3,D,16000.00,16000.00
Iran.China.Clay,20030107,16150.00,16150.00,16000.00,16000.00,38997600,2424,3,D,16299.00,16000.00
Iran.China.Clay,20030105,16299.00,16299.00,16299.00,16299.00,16299000,1000,1,D,16299.00,16299.00
Iran.China.Clay,20030104,16299.00,16299.00,16299.00,16299.00,32598000,2000,1,D,16300.00,16299.00
Iran.China.Clay,20021231,16300.00,16300.00,16300.00,16300.00,16300000,1000,1,D,16600.00,16300.00
Iran.China.Clay,20021229,16600.00,16600.00,16600.00,16600.00,4980000,300,1,D,16601.00,16600.00
Iran.China.Clay,20021224,16500.00,16601.00,16500.00,16601.00,71377400,4304,7,D,16750.00,16601.00
Iran.China.Clay,20021222,16750.00,16750.00,16750.00,16750.00,22612500,1350,1,D,16750.00,16750.00
Iran.China.Clay,20021221,16750.00,16750.00,16750.00,16750.00,61137500,3650,1,D,16100.00,16750.00
Iran.China.Clay,20021217,16100.00,16100.00,16100.00,16100.00,16100000,1000,1,D,16250.00,16100.00
Iran.China.Clay,20021211,16250.00,16250.00,16250.00,16250.00,16250000,1000,1,D,16390.00,16250.00
Iran.China.Clay,20021207,16399.00,16399.00,16390.00,16390.00,32789000,2000,2,D,16399.00,16390.00
Iran.China.Clay,20021204,16399.00,16399.00,16399.00,16399.00,32798000,2000,1,D,16400.00,16399.00
Iran.China.Clay,20021203,16399.00,16400.00,16399.00,16400.00,17219950,1050,3,D,16400.00,16400.00
Iran.China.Clay,20021130,16400.00,16400.00,16400.00,16400.00,49200000,3000,1,D,16600.00,16400.00
