<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
ToseAtlasMofid.ETF,20170815,11740.00,11741.00,11122.00,11734.00,1232030700,105000,7,D,11707.00,11740.00
ToseAtlasMofid.ETF,20170814,11714.00,11714.00,11125.00,11707.00,1479991875,126415,10,D,11711.00,11714.00
ToseAtlasMofid.ETF,20170813,11507.00,11772.00,11507.00,11711.00,796376000,68000,10,D,11536.00,11772.00
ToseAtlasMofid.ETF,20170812,11732.00,11814.00,11001.00,11536.00,1130502200,98000,14,D,11581.00,11750.00
ToseAtlasMofid.ETF,20170809,11815.00,11815.00,11400.00,11581.00,521172800,45002,9,D,11777.00,11400.00
ToseAtlasMofid.ETF,20170808,11777.00,11777.00,11777.00,11777.00,104815300,8900,3,D,11752.00,11777.00
ToseAtlasMofid.ETF,20170807,11761.00,11761.00,11729.00,11752.00,417261603,35507,6,D,11822.00,11729.00
ToseAtlasMofid.ETF,20170801,11822.00,11822.00,11822.00,11822.00,108762400,9200,4,D,11781.00,11822.00
ToseAtlasMofid.ETF,20170731,11781.00,11781.00,11781.00,11781.00,175866768,14928,2,D,11799.00,11781.00
ToseAtlasMofid.ETF,20170730,11799.00,11799.00,11799.00,11799.00,164489859,13941,2,D,11805.00,11799.00
ToseAtlasMofid.ETF,20170729,11805.00,11805.00,11805.00,11805.00,51398970,4354,1,D,11850.00,11805.00
ToseAtlasMofid.ETF,20170726,11850.00,11850.00,11850.00,11850.00,62805000,5300,2,D,11873.00,11850.00
ToseAtlasMofid.ETF,20170725,11873.00,11873.00,11873.00,11873.00,12490396,1052,2,D,11786.00,11873.00
ToseAtlasMofid.ETF,20170723,11786.00,11786.00,11786.00,11786.00,12905670,1095,1,D,11835.00,11786.00
ToseAtlasMofid.ETF,20170722,11835.00,11835.00,11835.00,11835.00,3432150,290,3,D,11764.00,11835.00
ToseAtlasMofid.ETF,20170719,11764.00,11764.00,11764.00,11764.00,4211512,358,1,D,11821.00,11764.00
ToseAtlasMofid.ETF,20170717,11821.00,11821.00,11821.00,11821.00,47910513,4053,2,D,11808.00,11821.00
ToseAtlasMofid.ETF,20170716,11808.00,11808.00,11808.00,11808.00,282494592,23924,5,D,11722.00,11808.00
ToseAtlasMofid.ETF,20170712,11722.00,11722.00,11722.00,11722.00,25284354,2157,2,D,11722.00,11722.00
ToseAtlasMofid.ETF,20170711,11722.00,11722.00,11722.00,11722.00,129563266,11053,3,D,11880.00,11722.00
ToseAtlasMofid.ETF,20170710,11800.00,11888.00,11800.00,11880.00,28510884,2400,4,D,11624.00,11888.00
ToseAtlasMofid.ETF,20170709,11624.00,11624.00,11624.00,11624.00,52308000,4500,2,D,11601.00,11624.00
ToseAtlasMofid.ETF,20170705,11601.00,11601.00,11601.00,11601.00,55568790,4790,3,D,11594.00,11601.00
ToseAtlasMofid.ETF,20170704,11594.00,11594.00,11594.00,11594.00,69007488,5952,5,D,11629.00,11594.00
ToseAtlasMofid.ETF,20170703,11629.00,11629.00,11629.00,11629.00,218625200,18800,1,D,11592.00,11629.00
ToseAtlasMofid.ETF,20170628,11592.00,11592.00,11592.00,11592.00,2318400,200,1,D,11588.00,11592.00
ToseAtlasMofid.ETF,20170621,11588.00,11588.00,11588.00,11588.00,104292000,9000,2,D,11572.00,11588.00
ToseAtlasMofid.ETF,20170617,11572.00,11572.00,11572.00,11572.00,13944260,1205,2,D,11557.00,11572.00
ToseAtlasMofid.ETF,20170614,11557.00,11557.00,11557.00,11557.00,14168882,1226,1,D,11566.00,11557.00
ToseAtlasMofid.ETF,20170613,11566.00,11566.00,11566.00,11566.00,1156600,100,1,D,11620.00,11566.00
ToseAtlasMofid.ETF,20170612,11620.00,11620.00,11620.00,11620.00,8738240,752,1,D,11655.00,11620.00
ToseAtlasMofid.ETF,20170611,11655.00,11655.00,11655.00,11655.00,15501150,1330,1,D,11717.00,11655.00
ToseAtlasMofid.ETF,20170610,11732.00,11732.00,11606.00,11717.00,40070520,3420,2,D,11691.00,11606.00
ToseAtlasMofid.ETF,20170607,11694.00,11694.00,11662.00,11691.00,319172600,27300,8,D,11674.00,11662.00
ToseAtlasMofid.ETF,20170606,11687.00,11687.00,11656.00,11674.00,500910648,42908,11,D,11638.00,11656.00
ToseAtlasMofid.ETF,20170603,11682.00,11682.00,11580.00,11638.00,907672360,77992,13,D,11562.00,11580.00
ToseAtlasMofid.ETF,20170531,11568.00,11580.00,11537.00,11562.00,867125000,75000,8,D,11543.00,11580.00
ToseAtlasMofid.ETF,20170530,11559.00,11560.00,11527.00,11543.00,578490960,50116,7,D,11576.00,11527.00
ToseAtlasMofid.ETF,20170529,11576.00,11576.00,11576.00,11576.00,197081400,17025,4,D,11629.00,11576.00
ToseAtlasMofid.ETF,20170528,11629.00,11629.00,11629.00,11629.00,55365669,4761,4,D,11637.00,11629.00
ToseAtlasMofid.ETF,20170527,11637.00,11637.00,11637.00,11637.00,232740000,20000,1,D,11663.00,11637.00
ToseAtlasMofid.ETF,20170523,11663.00,11663.00,11663.00,11663.00,199728875,17125,7,D,11577.00,11663.00
ToseAtlasMofid.ETF,20170522,11582.00,11582.00,11551.00,11577.00,347305000,30000,4,D,11560.00,11551.00
ToseAtlasMofid.ETF,20170521,11560.00,11560.00,11560.00,11560.00,195236840,16889,8,D,11396.00,11560.00
ToseAtlasMofid.ETF,20170520,11396.00,11396.00,11396.00,11396.00,1709400,150,1,D,11377.00,11396.00
ToseAtlasMofid.ETF,20170517,11377.00,11377.00,11377.00,11377.00,136182690,11970,1,D,11415.00,11377.00
ToseAtlasMofid.ETF,20170516,11415.00,11415.00,11415.00,11415.00,110154750,9650,3,D,11421.00,11415.00
ToseAtlasMofid.ETF,20170515,11433.00,11433.00,11402.00,11421.00,456398920,39960,7,D,11427.00,11402.00
ToseAtlasMofid.ETF,20170514,11429.00,11429.00,11398.00,11427.00,300667778,26311,12,D,11416.00,11398.00
ToseAtlasMofid.ETF,20170510,11425.00,11469.00,11416.00,11416.00,112917509,9891,7,D,11406.00,11416.00
ToseAtlasMofid.ETF,20170509,11406.00,11406.00,11406.00,11406.00,235260156,20626,5,D,11360.00,11406.00
ToseAtlasMofid.ETF,20170508,11360.00,11360.00,11360.00,11360.00,61684800,5430,2,D,11406.00,11360.00
ToseAtlasMofid.ETF,20170507,11406.00,11406.00,11406.00,11406.00,34719864,3044,2,D,11409.00,11406.00
ToseAtlasMofid.ETF,20170506,11409.00,11409.00,11409.00,11409.00,163205745,14305,3,D,11426.00,11409.00
ToseAtlasMofid.ETF,20170503,11426.00,11426.00,11426.00,11426.00,55141876,4826,3,D,11386.00,11426.00
ToseAtlasMofid.ETF,20170502,11386.00,11386.00,11386.00,11386.00,103646758,9103,3,D,11324.00,11386.00
ToseAtlasMofid.ETF,20170501,11324.00,11324.00,11324.00,11324.00,220025320,19430,4,D,11405.00,11324.00
ToseAtlasMofid.ETF,20170430,11400.00,11450.00,11360.00,11405.00,18361940,1610,5,D,11487.00,11450.00
ToseAtlasMofid.ETF,20170429,11486.00,11490.00,11486.00,11487.00,36758000,3200,2,D,11408.00,11490.00
ToseAtlasMofid.ETF,20170426,11490.00,11490.00,11405.00,11408.00,42494675,3725,2,D,11455.00,11405.00
ToseAtlasMofid.ETF,20170424,11450.00,11460.00,11450.00,11455.00,25202000,2200,3,D,11450.00,11460.00
ToseAtlasMofid.ETF,20170423,11550.00,11550.00,11338.00,11450.00,29862180,2608,4,D,11395.00,11338.00
ToseAtlasMofid.ETF,20170422,11327.00,11480.00,11327.00,11395.00,597257428,52412,9,D,11500.00,11390.00
ToseAtlasMofid.ETF,20170417,11500.00,11500.00,11500.00,11500.00,2185000,190,1,D,11354.00,11500.00
ToseAtlasMofid.ETF,20170416,11354.00,11354.00,11354.00,11354.00,44235184,3896,4,D,11356.00,11354.00
ToseAtlasMofid.ETF,20170412,11356.00,11356.00,11356.00,11356.00,68136,6,1,D,11444.00,11356.00
ToseAtlasMofid.ETF,20170409,11370.00,11555.00,11370.00,11444.00,30132850,2633,5,D,11321.00,11555.00
ToseAtlasMofid.ETF,20170408,11321.00,11321.00,11321.00,11321.00,158550605,14005,5,D,11342.00,11321.00
ToseAtlasMofid.ETF,20170405,11354.00,11354.00,11327.00,11342.00,610202600,53800,13,D,11332.00,11327.00
ToseAtlasMofid.ETF,20170404,11332.00,11332.00,11332.00,11332.00,18199192,1606,4,D,11407.00,11332.00
ToseAtlasMofid.ETF,20170403,11500.00,11500.00,11393.00,11407.00,174777546,15322,7,D,11401.00,11393.00
ToseAtlasMofid.ETF,20170329,11401.00,11401.00,11374.00,11401.00,286389880,25120,11,D,11358.00,11374.00
ToseAtlasMofid.ETF,20170328,11358.00,11358.00,11358.00,11358.00,22716000,2000,1,D,11335.00,11358.00
ToseAtlasMofid.ETF,20170327,11335.00,11335.00,11335.00,11335.00,3400500,300,1,D,10904.00,11335.00
ToseAtlasMofid.ETF,20170312,10904.00,10904.00,10904.00,10904.00,27260000,2500,1,D,11050.00,10904.00
ToseAtlasMofid.ETF,20170311,11290.00,11290.00,10829.00,11050.00,10081144300,912300,40,D,10914.00,10829.00
ToseAtlasMofid.ETF,20170308,10914.00,10914.00,10914.00,10914.00,16371000,1500,1,D,11021.00,10914.00
ToseAtlasMofid.ETF,20170307,11021.00,11021.00,11021.00,11021.00,33063000,3000,2,D,10983.00,11021.00
ToseAtlasMofid.ETF,20170306,10983.00,10983.00,10983.00,10983.00,66447150,6050,2,D,11071.00,10983.00
ToseAtlasMofid.ETF,20170304,11071.00,11071.00,11071.00,11071.00,16075092,1452,2,D,11047.00,11071.00
ToseAtlasMofid.ETF,20170301,11047.00,11047.00,11047.00,11047.00,17089709,1547,22,D,11087.00,11047.00
ToseAtlasMofid.ETF,20170226,11087.00,11087.00,11087.00,11087.00,177114825,15975,4,D,11079.00,11087.00
ToseAtlasMofid.ETF,20170225,11100.00,11100.00,11075.00,11079.00,35950875,3245,4,D,11117.00,11075.00
ToseAtlasMofid.ETF,20170222,11118.00,11118.00,11117.00,11117.00,33351100,3000,2,D,10969.00,11117.00
ToseAtlasMofid.ETF,20170219,10969.00,10969.00,10969.00,10969.00,55382481,5049,2,D,10964.00,10969.00
ToseAtlasMofid.ETF,20170218,11000.00,11050.00,10960.00,10964.00,103068600,9401,6,D,11000.00,10960.00
ToseAtlasMofid.ETF,20170215,11000.00,11000.00,11000.00,11000.00,3300000,300,1,D,10920.00,11000.00
ToseAtlasMofid.ETF,20170214,10920.00,10920.00,10920.00,10920.00,3658200,335,2,D,10912.00,10920.00
ToseAtlasMofid.ETF,20170212,10912.00,10912.00,10912.00,10912.00,56742400,5200,2,D,10930.00,10912.00
ToseAtlasMofid.ETF,20170211,10930.00,10930.00,10930.00,10930.00,43720000,4000,1,D,10978.00,10930.00
ToseAtlasMofid.ETF,20170208,10979.00,10979.00,10978.00,10978.00,16467191,1500,2,D,10938.00,10978.00
ToseAtlasMofid.ETF,20170207,10939.00,10939.00,10938.00,10938.00,10938183,1000,2,D,10937.00,10938.00
ToseAtlasMofid.ETF,20170206,10937.00,10937.00,10937.00,10937.00,1640550,150,1,D,10941.00,10937.00
ToseAtlasMofid.ETF,20170205,10941.00,10941.00,10941.00,10941.00,29004591,2651,2,D,10995.00,10941.00
ToseAtlasMofid.ETF,20170204,10995.00,10995.00,10995.00,10995.00,10995000,1000,2,D,11097.00,10995.00
ToseAtlasMofid.ETF,20170201,11097.00,11097.00,11097.00,11097.00,1109700,100,1,D,11053.00,11097.00
ToseAtlasMofid.ETF,20170131,11053.00,11053.00,11053.00,11053.00,221060000,20000,2,D,11070.00,11053.00
ToseAtlasMofid.ETF,20170130,11070.00,11070.00,11070.00,11070.00,1107000,100,1,D,11096.00,11070.00
ToseAtlasMofid.ETF,20170128,11150.00,11150.00,11092.00,11096.00,17753273,1600,3,D,11128.00,11092.00
ToseAtlasMofid.ETF,20170125,11128.00,11128.00,11128.00,11128.00,128595168,11556,4,D,11373.00,11128.00
ToseAtlasMofid.ETF,20170124,11373.00,11373.00,11373.00,11373.00,61414200,5400,3,D,11369.00,11373.00
ToseAtlasMofid.ETF,20170123,11369.00,11369.00,11369.00,11369.00,15916600,1400,1,D,11342.00,11369.00
ToseAtlasMofid.ETF,20170122,11350.00,11350.00,11342.00,11342.00,113421416,10000,2,D,11499.00,11342.00
ToseAtlasMofid.ETF,20170121,11499.00,11499.00,11499.00,11499.00,5749500,500,2,D,11460.00,11499.00
ToseAtlasMofid.ETF,20170118,11460.00,11460.00,11460.00,11460.00,140958000,12300,7,D,11340.00,11460.00
ToseAtlasMofid.ETF,20170117,11340.00,11340.00,11340.00,11340.00,30277800,2670,5,D,11333.00,11340.00
ToseAtlasMofid.ETF,20170116,11333.00,11333.00,11333.00,11333.00,129740184,11448,3,D,11317.00,11333.00
ToseAtlasMofid.ETF,20170115,11317.00,11317.00,11317.00,11317.00,32819300,2900,2,D,11305.00,11317.00
ToseAtlasMofid.ETF,20170111,11305.00,11305.00,11305.00,11305.00,95674215,8463,2,D,11304.00,11305.00
ToseAtlasMofid.ETF,20170109,11304.00,11304.00,11304.00,11304.00,67643136,5984,4,D,11294.00,11304.00
ToseAtlasMofid.ETF,20170108,11294.00,11294.00,11294.00,11294.00,8786732,778,3,D,11300.00,11294.00
ToseAtlasMofid.ETF,20170107,11300.00,11300.00,11300.00,11300.00,22600000,2000,1,D,11307.00,11300.00
ToseAtlasMofid.ETF,20170104,11307.00,11307.00,11307.00,11307.00,36352005,3215,5,D,11341.00,11307.00
ToseAtlasMofid.ETF,20170103,11341.00,11341.00,11341.00,11341.00,28602002,2522,2,D,11350.00,11341.00
ToseAtlasMofid.ETF,20170101,11359.00,11359.00,11280.00,11350.00,14664745,1292,4,D,11387.00,11280.00
ToseAtlasMofid.ETF,20161231,11387.00,11387.00,11387.00,11387.00,151560970,13310,3,D,11398.00,11387.00
ToseAtlasMofid.ETF,20161227,11400.00,11400.00,11397.00,11398.00,291088200,25538,7,D,11400.00,11397.00
ToseAtlasMofid.ETF,20161226,11396.00,11450.00,11396.00,11400.00,174383222,15297,4,D,11379.00,11450.00
ToseAtlasMofid.ETF,20161225,11379.00,11379.00,11379.00,11379.00,34137000,3000,2,D,11364.00,11379.00
ToseAtlasMofid.ETF,20161224,11380.00,11390.00,11361.00,11364.00,394326500,34700,8,D,11401.00,11361.00
ToseAtlasMofid.ETF,20161219,11403.00,11403.00,11376.00,11401.00,695522880,61005,8,D,11382.00,11376.00
ToseAtlasMofid.ETF,20161218,11382.00,11382.00,11382.00,11382.00,113820000,10000,1,D,11392.00,11382.00
ToseAtlasMofid.ETF,20161214,11400.00,11400.00,11360.00,11392.00,174107851,15283,5,D,11422.00,11360.00
ToseAtlasMofid.ETF,20161213,11422.00,11422.00,11422.00,11422.00,47938134,4197,5,D,11400.00,11422.00
ToseAtlasMofid.ETF,20161212,11400.00,11400.00,11400.00,11400.00,196080000,17200,2,D,11440.00,11400.00
ToseAtlasMofid.ETF,20161210,11440.00,11440.00,11440.00,11440.00,251108000,21950,5,D,11414.00,11440.00
ToseAtlasMofid.ETF,20161207,11421.00,11421.00,11412.00,11414.00,11414418,1000,3,D,11498.00,11412.00
ToseAtlasMofid.ETF,20161206,11593.00,11593.00,11480.00,11498.00,22190300,1930,2,D,11491.00,11480.00
ToseAtlasMofid.ETF,20161205,11400.00,11500.00,11400.00,11491.00,1176699760,102398,11,D,11451.00,11500.00
ToseAtlasMofid.ETF,20161204,11405.00,11470.00,11405.00,11451.00,669912869,58501,8,D,11408.00,11470.00
ToseAtlasMofid.ETF,20161203,11411.00,11411.00,11406.00,11408.00,12891215,1130,5,D,11411.00,11406.00
ToseAtlasMofid.ETF,20161129,11411.00,11411.00,11411.00,11411.00,11411000,1000,1,D,11378.00,11411.00
ToseAtlasMofid.ETF,20161127,11390.00,11390.00,11376.00,11378.00,69963414,6149,4,D,11385.00,11376.00
ToseAtlasMofid.ETF,20161126,11376.00,11400.00,11349.00,11385.00,481495788,42292,7,D,11367.00,11349.00
ToseAtlasMofid.ETF,20161123,11368.00,11368.00,11367.00,11367.00,61450255,5406,4,D,11374.00,11367.00
ToseAtlasMofid.ETF,20161122,11373.00,11480.00,11373.00,11374.00,149536560,13147,2,D,11477.00,11480.00
ToseAtlasMofid.ETF,20161121,11387.00,11480.00,11387.00,11477.00,2084169000,181600,7,D,11331.00,11480.00
ToseAtlasMofid.ETF,20161119,11361.00,11361.00,11330.00,11331.00,47580839,4199,3,D,11343.00,11330.00
ToseAtlasMofid.ETF,20161116,11342.00,11384.00,11342.00,11343.00,141785920,12500,8,D,11288.00,11342.00
ToseAtlasMofid.ETF,20161115,11288.00,11288.00,11288.00,11288.00,22519560,1995,2,D,11344.00,11288.00
ToseAtlasMofid.ETF,20161114,11344.00,11344.00,11344.00,11344.00,10005408,882,1,D,11270.00,11344.00
ToseAtlasMofid.ETF,20161113,11268.00,11280.00,11268.00,11270.00,77940828,6916,7,D,11215.00,11280.00
ToseAtlasMofid.ETF,20161112,11215.00,11290.00,11215.00,11215.00,229011800,20420,3,D,11251.00,11290.00
ToseAtlasMofid.ETF,20161109,11398.00,11398.00,11070.00,11251.00,11195225,995,3,D,11388.00,11070.00
ToseAtlasMofid.ETF,20161108,11388.00,11388.00,11388.00,11388.00,18926856,1662,3,D,11380.00,11388.00
ToseAtlasMofid.ETF,20161107,11380.00,11380.00,11380.00,11380.00,27186820,2389,2,D,11338.00,11380.00
ToseAtlasMofid.ETF,20161106,11337.00,11390.00,11337.00,11338.00,115135450,10155,2,D,11384.00,11390.00
ToseAtlasMofid.ETF,20161105,11384.00,11384.00,11384.00,11384.00,91299680,8020,3,D,11412.00,11384.00
ToseAtlasMofid.ETF,20161102,11412.00,11412.00,11412.00,11412.00,18202140,1595,3,D,11391.00,11412.00
ToseAtlasMofid.ETF,20161101,11391.00,11391.00,11391.00,11391.00,23237640,2040,4,D,11450.00,11391.00
ToseAtlasMofid.ETF,20161031,11499.00,11499.00,11443.00,11450.00,18102583,1581,2,D,11451.00,11443.00
ToseAtlasMofid.ETF,20161030,11450.00,11499.00,11450.00,11451.00,191682800,16740,5,D,11370.00,11450.00
ToseAtlasMofid.ETF,20161029,11370.00,11370.00,11370.00,11370.00,119271300,10490,2,D,11348.00,11370.00
ToseAtlasMofid.ETF,20161026,11348.00,11349.00,11348.00,11348.00,114501410,10090,2,D,11290.00,11349.00
ToseAtlasMofid.ETF,20161025,11290.00,11300.00,11287.00,11290.00,810119280,71753,18,D,11261.00,11300.00
ToseAtlasMofid.ETF,20161024,11218.00,11270.00,11218.00,11261.00,116920910,10383,7,D,11207.00,11270.00
ToseAtlasMofid.ETF,20161023,11207.00,11207.00,11207.00,11207.00,11207000,1000,3,D,11254.00,11207.00
ToseAtlasMofid.ETF,20161022,11254.00,11254.00,11254.00,11254.00,257694092,22898,9,D,11202.00,11254.00
